,season,team,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa,wepa_net,wepa_against,d_wepa_against,wepa_net_opponent,wepa_net_normalized
273,2016,KC,76.0,-76.0,8.927897,-72.59995,81.52785,-81.52785,24.13471684489417,-9.979424057049613,34.114140901943784,-38.06857296713381,28.461892621526935,-66.53046558866075,37.00145146683199
274,2016,IND,19.0,-19.0,63.67122,41.84542,21.825794,-21.825794,84.99417521262912,51.50620513361151,33.48797007901762,60.29775390669731,77.33808668438118,-17.04033277768387,36.337931365779006
275,2010,OAK,39.0,-39.0,41.639263,-2.1908817,43.830147,-43.830147,53.676005247662545,20.634703066237435,33.04130218142512,13.084067726204339,51.50419081260229,-38.42012308639795,35.86462102026863
276,2016,WAS,13.0,-13.0,76.20125,57.854874,18.346378,-18.346378,98.16068990739286,65.48718999714708,32.67349991024578,75.81698619041826,82.14627213701097,-6.329285946592702,35.47488040763519
277,2023,LAR,26.0,-26.0,12.808907,-22.243423,35.05233,-35.05233,32.01353663590494,0.16269525431029663,31.85084138159464,-11.168222077501934,31.17751365625992,-42.34573573376186,34.60315267763352
278,2003,SF,47.0,-47.0,17.61668,-34.373367,51.990047,-51.990047,20.853105604111963,-10.82314518902227,31.676250793134237,-28.9591707639448,26.811566943179983,-55.77073770712479,34.41814826564767
279,2024,ARI,21.0,-21.0,85.55539,66.78885,18.766535,-18.766535,99.61011129929398,67.99333111721499,31.61678018207898,77.85965455358505,84.30006743617811,-6.4404128825930655,34.35513040468656
280,2003,TB,37.0,-37.0,-59.62525,-106.82785,47.2026,-47.2026,-43.302160589391704,-74.50317136181634,31.20101077242464,-101.8848890300381,-34.10057780186629,-67.7843112281718,33.91456155253307
281,2011,DET,70.0,-70.0,29.29181,-32.621365,61.91317,-61.91317,55.97301992732713,25.059733597778415,30.91328632954871,5.305163776360235,50.30779904269236,-45.00263526633211,33.609675179002764
282,2000,WAS,12.0,-12.0,-11.381778,-27.748158,16.366377,-16.366377,61.260481396798376,30.51551933772862,30.74496205906976,3.8963672960118956,50.859033668763004,-46.96266637275111,33.43131085273802
283,2025,PHI,50.0,-50.0,14.420395,-45.902905,60.3233,-60.3233,27.091594393732077,-3.337569566499715,30.429163960231794,-26.829698142026395,29.131018050178437,-55.96071619220483,33.096676310882316
284,2006,CIN,42.0,-42.0,56.71525,13.240799,43.47445,-43.47445,69.41404569011368,39.08432956795772,30.32971612215597,30.91580340510741,63.26775558018009,-32.35195217507268,32.99129669695969
285,2019,BUF,52.0,-52.0,-57.080254,-128.40729,71.32703,-71.32703,-39.83834063392499,-69.67348213501543,29.835141501090437,-108.58998456138296,-18.71490278172226,-89.8750817796607,32.46722213051133
286,2000,SF,-34.0,34.0,91.36099,138.24858,-46.88759,46.88759,143.0721881444148,113.32946530211484,29.742722842299983,177.96150413756516,84.18115495925304,93.78034917831212,32.36929096608361
287,2003,CAR,54.0,-54.0,-41.615776,-97.28298,55.667202,-55.667202,-34.16052888149552,-63.15890810581534,28.99837922431982,-86.84461112283074,-15.376324532161334,-71.46828659066942,31.580549404615837
288,2022,BAL,28.0,-28.0,10.020231,-38.208424,48.228657,-48.228657,26.591850349642577,-2.1504425207437334,28.742292870386315,-18.7604962118976,33.57415606127103,-52.33465227316862,31.309188240506973
289,2004,MIN,11.0,-11.0,154.7626,142.26732,12.495295,-12.495295,166.32043642102843,137.81293948202315,28.50749693900528,146.26161939994222,147.2513650322046,-0.9897456322623643,31.060387411064394
290,2000,MIA,67.0,-67.0,-39.0345,-131.3731,92.33859,-92.33859,23.35632377503294,-4.838290041545406,28.194613816578347,-48.63578823825366,33.624445579829626,-82.2602338180833,30.728841715529853
291,2006,PIT,38.0,-38.0,-8.774839,-52.900585,44.12575,-44.12575,15.392083576092045,-11.589776875264928,26.981860451356972,-36.38505829367169,32.39407454596801,-68.7791328396397,29.443751120468836
292,2007,TB,54.0,-54.0,-23.60752,-86.97133,63.363815,-63.363815,-9.326447835661401,-36.031660191171134,26.70521235550973,-67.26570436974748,3.797234555490866,-71.06293892523834,29.15060176602451
293,2023,NO,75.0,-75.0,-64.744125,-152.3044,87.56027,-87.56027,-48.41317919641941,-74.96741332342256,26.55423412700315,-124.08809580156185,-26.183632679937617,-97.90446312162425,28.99061812295512
294,2008,GB,39.0,-39.0,58.622005,10.84165,47.780354,-47.780354,75.02706910723356,49.27120539959503,25.755863707638532,39.00580767311949,63.85224276826955,-24.846435095150056,28.14462721769541
295,2013,ARI,55.0,-55.0,-40.343735,-103.455055,63.111324,-63.111324,-4.648623567158478,-30.192231899570285,25.543608332411807,-69.5887268707982,16.56768787051346,-86.15641474131165,27.919711423373766
296,2012,CHI,98.0,-98.0,-48.704407,-165.33904,116.634636,-116.634636,-30.424417164209906,-55.69518203246094,25.270764868251035,-110.0390647429137,-8.551439868730265,-101.48762487418342,27.63059363588952
297,2016,NO,15.0,-15.0,69.89569,69.65019,0.24549341,-0.24549341,98.10831844036511,73.72611064131983,24.38220779904527,87.57754730985621,85.37470846018624,2.2028388496699676,26.689036708028205
298,2025,BAL,26.0,-26.0,58.17665,37.39865,20.778,-20.778,76.16021818969175,51.8430307345489,24.317187455142843,51.91825587519818,71.02832729079559,-19.11007141559741,26.62013808871051
299,2012,NO,7.0,-7.0,99.70396,95.759094,3.944871,-3.944871,125.39569417163794,102.62379892055807,22.771895251079886,125.71541673341187,102.24124646780345,23.47417026560841,24.982673675078544
300,2009,ATL,38.0,-38.0,4.9384456,-32.66485,37.60329,-37.60329,31.10580548361395,8.441854420764903,22.663951062849055,-3.141335911688305,32.814205356549834,-35.95554126823813,24.86829092829341
301,2021,LAC,15.0,-15.0,61.168327,48.080635,13.087695,-13.087695,82.33851164432699,59.886106066858325,22.452405577468664,65.79937875710851,72.14081080755868,-6.341432050450161,24.64412736669378
302,2007,MIN,54.0,-54.0,-33.250423,-91.248344,57.99792,-57.99792,-12.395798820699586,-34.841553426447376,22.44575460574779,-69.01387469256017,6.337857731809762,-75.35173242436993,24.63707968375047
303,2000,NYJ,0.0,0.0,-61.822144,-74.29257,12.470427,-12.470427,40.333412679243615,17.994300114223734,22.33911256501988,-12.90728214862737,52.32913435384398,-65.23641650247136,24.5240767537998
304,2016,ARI,56.0,-56.0,-53.873104,-113.075584,59.202477,-59.202477,-25.1099293903124,-46.865085065994656,21.75515567568226,-86.33291357243525,-5.53877281848492,-80.79414075395033,23.90528852535248
305,2022,DET,26.0,-26.0,67.354904,43.963898,23.391006,-23.391006,80.63696684705361,59.16281323578296,21.47415361127065,65.26332906611897,67.47170579614786,-2.208376730028892,23.607525500714594
306,2012,PIT,22.0,-22.0,-0.47609138,-25.595673,25.119583,-25.119583,25.83436060154875,4.898218155849334,20.936142445699417,-9.603689788072767,31.74287700283528,-41.34656679090804,23.037423525539122
307,2009,ARI,25.0,-25.0,-4.7535095,-32.010994,27.25749,-27.25749,28.84773713523029,8.409261964239263,20.43847517099103,-8.352524436092924,39.610810349879195,-47.96333478597212,22.5100718376049
308,2010,NYG,47.0,-47.0,-36.73184,-88.036514,51.304676,-51.304676,-4.22915312691854,-24.47231767338085,20.243164546462317,-58.61207469668234,17.660969434888287,-76.27304413157063,22.303111499340638
309,2013,DET,19.0,-19.0,2.2021503,-12.479895,14.682041,-14.682041,42.25994905405233,22.048690661022388,20.211258393029944,10.371537958376344,50.337605009689554,-39.9660670513132,22.269302236157902
310,2008,ARI,30.0,-30.0,61.053963,25.009144,36.044823,-36.044823,91.31975562579814,71.76419187081869,19.555563754979445,66.27812794228443,84.45707880299291,-18.17895086070848,21.57449730981839
311,2012,MIN,17.0,-17.0,30.678648,6.833268,23.845387,-23.845387,52.3709028357061,32.90262866835115,19.46827416735495,32.56177960841289,50.57671395697089,-18.014934348558008,21.482001150813694
312,2010,TB,23.0,-23.0,37.29566,8.612705,28.682953,-28.682953,54.16169223805049,35.0627361989325,19.098956039117986,27.259500981968586,49.92297902818715,-22.663478046218565,21.090654264634388
313,2000,BAL,240.0,-240.0,-44.619225,-298.67093,254.0517,-254.0517,-10.427434495525295,-28.943946454834077,18.516511959308783,-137.4068199687161,25.102185106952675,-162.50900507566877,20.47346908042742
314,2018,PHI,14.0,-14.0,25.395454,14.139077,11.256376,-11.256376,48.68575898484168,30.280407986584915,18.40535099825676,28.429578619030575,51.06816169812037,-22.638583079089802,20.35567768962817
315,2011,DAL,22.0,-22.0,25.148369,-5.1131954,30.26156,-30.26156,45.31761139438767,27.730739338942655,17.586872055445014,20.69766627233531,42.966936400638176,-22.269270128302864,19.488378845670017
316,2013,GB,-14.0,14.0,82.11468,95.30856,-13.193884,13.193884,111.17769028031478,93.80069878437047,17.37699149594431,117.59660103979296,96.16707839021853,21.429522649574416,19.265979517962304
317,2000,CAR,0.0,0.0,-32.76194,-42.258286,9.496349,-9.496349,56.14387542135309,39.019684161714395,17.124191259638692,54.065971786266616,56.5896222924348,-2.523650506168181,18.998100478891363
318,2025,CHI,27.0,-27.0,87.31737,49.65456,37.66281,-37.66281,96.39154486745934,80.31441554953119,16.077129317928154,80.06697896535843,79.47636759197931,0.5906113733791041,17.888584321421934
319,2017,CAR,31.0,-31.0,-20.450611,-58.98416,38.533546,-38.533546,-0.8442423642512136,-16.85539547820681,16.0111531139556,-39.87927601614813,13.847906851882723,-53.72718286803085,17.818672827746152
320,2019,LAR,30.0,-30.0,-15.373943,-52.774822,37.40088,-37.40088,6.165981556083011,-9.358879308654728,15.524860864737734,-31.93677256550159,19.042994665291673,-50.979767230793264,17.30337465266595
321,2007,CLE,20.0,-20.0,30.512562,13.180168,17.332394,-17.332394,49.69677798631719,34.23616816128317,15.460609825034021,28.050828553492202,55.162249401906834,-27.11142084841463,17.23529122431689
322,2003,MIA,50.0,-50.0,-66.66731,-113.029175,46.361862,-46.361862,-62.5686245108885,-76.81459414485965,14.24596963397115,-104.74516865335576,-38.82878591460839,-65.91638273874739,15.948201259711364
323,2021,SEA,29.0,-29.0,20.990486,-6.1586685,27.149153,-27.149153,32.81242316965,18.73829087429159,14.07413229535841,13.026731664582929,30.841878785559608,-17.815147120976683,15.766114320961673
324,2000,TB,101.0,-101.0,-10.42111,-117.92027,107.49916,-107.49916,31.822112113258605,18.45583221077686,13.366279902481743,-12.907084888474605,36.400259379530326,-49.30734426800493,15.01604058060871
325,2015,DEN,82.0,-82.0,-108.79924,-189.85164,81.0524,-81.0524,-81.95355936851934,-94.6749401500204,12.721380781501065,-158.5830526197497,-39.45632318528158,-119.12672943446813,14.332675092701688
326,2004,CAR,16.0,-16.0,46.71461,12.440398,34.27421,-34.27421,49.8585545758866,37.20127402652552,12.657280549361083,22.51226760973279,54.939025529560475,-32.426757919827686,14.26475146715126
327,2017,DAL,22.0,-22.0,-5.6829243,-30.591179,24.908257,-24.908257,10.877091781525472,-1.6704069267761241,12.547498708301596,-12.641966208919076,20.286477918723314,-32.92844412764238,14.148421456862419
328,2023,TB,38.0,-38.0,-12.254446,-57.14119,44.88674,-44.88674,2.44706514130938,-9.31435838198231,11.76142352329169,-32.25126984981444,12.330041706559436,-44.581311556373876,13.315459161117577
329,2000,NO,34.0,-34.0,9.447748,-27.70803,37.155777,-37.155777,73.17163471749488,61.73313170555048,11.438503011944402,64.93730408888464,52.14945920970058,12.787844879184071,12.973277375450923
330,2014,HOU,65.0,-65.0,-64.12735,-140.71268,76.58532,-76.58532,-37.747339270887615,-48.96552685870688,11.218187587819266,-99.22902635562765,-16.648945887414765,-82.58008046821288,12.739820773631138
331,2019,PHI,23.0,-23.0,-8.087284,-31.779331,23.692049,-23.692049,11.455756801077642,0.7875622111013403,10.6681945899763,-15.160871015060668,19.187163226037836,-34.348034241098496,12.15702228455138
332,2011,ATL,30.0,-30.0,11.98585,-21.882118,33.867966,-33.867966,31.535521982773883,21.41443590609271,10.121086076681173,6.875865678324784,32.18796694102433,-25.312101262699553,11.577280331178162
333,2008,TB,38.0,-38.0,-34.292984,-77.87631,43.58333,-43.58333,-9.759842829322405,-19.047433214435383,9.28759038511298,-52.16983604776003,7.532079341789591,-59.70191538954962,10.694069032842458
334,2016,CIN,10.0,-10.0,21.314964,11.206047,10.108916,-10.108916,35.801194366867676,26.77913951945032,9.022054847417355,23.43663770970079,31.822273409823946,-8.385635700123151,10.412695068495777
335,2021,DEN,13.0,-13.0,14.03892,1.5258646,12.513054,-12.513054,29.5908644461285,21.034145291905016,8.556719154223476,13.171534257295342,32.003732563821586,-18.83219830652626,9.9196034473808
336,2023,PHI,-18.0,18.0,64.4304,75.59209,-11.161692,11.161692,87.11304903041652,78.73033730523345,8.382711725183078,91.66494144576563,81.25422331489115,10.410718130874477,9.735216978587333
337,2002,NO,44.0,-44.0,38.603703,-11.780317,50.384018,-50.384018,16.969352786912744,9.068499781571406,7.900853005341334,22.277694091355855,49.503638117825375,-27.225944026469527,9.224616780084704
338,2012,CAR,-6.0,6.0,44.924713,52.27652,-7.351804,7.351804,68.61691334612156,60.78486416945989,7.832049176661673,67.45188155876015,56.09140157538373,11.360479983376418,9.151709002068122
339,2013,DAL,7.0,-7.0,75.57991,64.12776,11.452146,-11.452146,90.85206913685445,83.483060655069,7.369008481785468,96.2626357393654,75.87103716645575,20.391598572909633,8.661049269281225
340,2010,TEN,17.0,-17.0,19.192064,5.08733,14.104733,-14.104733,38.40570168519986,31.03901699810747,7.366684687092385,24.029574911215096,42.01508975545894,-17.985514844243852,8.658586866957247
341,2000,KC,-31.0,31.0,34.073185,71.607544,-37.53435,37.53435,91.12047114427376,83.77841045008972,7.3420606941840365,119.51664576689902,65.81298282928765,53.70366293761137,8.632494124107103
342,2009,SF,49.0,-49.0,-54.960217,-110.425644,55.46543,-55.46543,-40.891181439431044,-48.13446125643885,7.243279817007798,-88.11013424752912,-18.397186782567292,-69.71294746496183,8.527821253372261
343,2011,MIA,16.0,-16.0,-28.534737,-53.114548,24.579813,-24.579813,-8.26620106790905,-15.474386779710056,7.208185711801012,-35.06356333664996,4.624162401091213,-39.687725737741175,8.490633886314253
344,2016,BUF,21.0,-21.0,12.016426,-6.3555107,18.371943,-18.371943,27.378041923960847,20.74457364156766,6.633468282393181,13.276374814788213,23.48744554525385,-10.21107073046564,7.881636224852535
345,2022,MIA,-5.0,5.0,10.883631,2.4294825,8.454146,-8.454146,30.380342867640667,23.86091536924634,6.519427498394329,17.81268607142855,35.30467531612065,-17.4919892446921,7.760793237998766
346,2002,SF,-8.0,8.0,81.59407,89.62343,-8.029356,8.029356,99.08706792274059,92.71929892163092,6.367769001109657,87.72735581482806,80.94271593275622,6.784639882071838,7.600088750086632
347,2019,LAC,-8.0,8.0,4.8440967,18.492085,-13.647995,13.647995,34.32965803099637,28.38446755461791,5.945190476378465,29.34364050216266,41.56508881122187,-12.221448309059207,7.152304638840166
348,2014,BUF,54.0,-54.0,-89.062195,-156.41568,67.353485,-67.353485,-69.36442652202705,-74.77895447385077,5.414527951823732,-124.27361005613626,-37.384193280106665,-86.88941677602959,6.589989629858814
349,2013,PIT,9.0,-9.0,7.718556,-0.32762718,8.046182,-8.046182,32.94720951235979,27.652908618287068,5.294300894072723,20.68658448421304,37.14888972190634,-16.4623052376933,6.462591375919954
350,2005,DAL,17.0,-17.0,-5.950243,-23.556755,17.606514,-17.606514,10.021323813955412,4.7444921265344675,5.276831687420945,-10.264790276212077,22.27324571515846,-32.53803599137054,6.444080181628376
351,2025,DAL,-40.0,40.0,147.97552,193.33366,-45.358135,45.358135,160.52762359048972,155.2929966079234,5.234626982566331,200.46474233167515,130.46772128349986,69.99702104817527,6.399358088223927
352,2001,TB,22.0,-22.0,-18.269623,-46.13228,27.862654,-27.862654,-34.422486223451024,-39.343648035342845,4.921161811891821,-57.27836307206842,-14.643848914787402,-42.63451415728102,6.067195626947658
353,2015,BUF,20.0,-20.0,15.534447,-2.1758118,17.710262,-17.710262,26.10720942451852,21.21113925295287,4.896070171565648,15.87607753449279,25.07559220798768,-9.199514673494889,6.0406073428640825
354,2007,HOU,-5.0,5.0,32.52927,41.132088,-8.602816,8.602816,56.500020098683805,52.16248686705142,4.337533231632381,54.850067116039476,62.67452881604097,-7.824461700001493,5.448755290265259
355,2001,MIA,37.0,-37.0,4.264084,-31.977184,36.241272,-36.241272,-22.505803970926,-26.809863923888287,4.304059952962291,-35.84777040979129,9.241954194203498,-45.08972460399478,5.413285427357942
356,2016,PHI,36.0,-36.0,-18.219168,-59.683304,41.464134,-41.464134,-4.398580704106429,-8.33448405940829,3.9359033553018614,-32.31109101613639,6.688278611063993,-38.999369627200366,5.023169353693848
357,2016,TEN,3.0,-3.0,6.119562,5.765914,0.3536501,-0.3536501,25.46155056116461,21.796268995017762,3.6652815661468394,19.048728150158116,29.14233542320467,-10.093607273046553,4.736405757702323
358,2014,NO,-23.0,23.0,63.758827,102.058815,-38.299995,38.299995,96.75900458117707,94.05043987678135,2.708564704395715,118.00638829828695,85.71107340513743,32.29531489314952,3.7226235028509955
359,2010,KC,17.0,-17.0,10.183475,-7.2319393,17.415415,-17.415415,21.394974947405906,18.854301873222234,2.5406730741836654,9.367948066720889,23.16694470734037,-13.798996640619482,3.5447176225934847
360,2010,HOU,-37.0,37.0,115.94694,148.89616,-32.94922,32.94922,128.6301031650719,126.13490251098979,2.495200654082108,159.9180394647492,104.09297431746059,55.8250651472886,3.4965329041808437
361,2018,ATL,-9.0,9.0,73.10178,85.745094,-12.643306,12.643306,90.77191046953767,88.28292807304655,2.4889823964911386,102.62514751236779,76.18983862583448,26.4353088865333,3.489943745513481
362,2018,CAR,-6.0,6.0,49.0716,55.23261,-6.1610107,6.1610107,65.44135422484041,63.08600144459722,2.355352780243191,71.13996571667055,59.41215886684586,11.727806849824695,3.3483435092358405
363,2001,KC,-24.0,24.0,45.431587,28.294249,17.137342,-17.137342,31.707698673268894,30.394195957495498,1.313502715773383,-0.8361440721443945,47.859222911975294,-48.69536698411969,2.2443501024070187
364,2020,CLE,-5.0,5.0,85.10771,87.79571,-2.6879997,2.6879997,103.02080365352415,101.91961364146069,1.1011900120634763,115.3980050705251,84.96905914346488,30.42894592706022,2.019373560124019
365,2010,CHI,52.0,-52.0,-94.851555,-146.47975,51.628197,-51.628197,-67.47162489028153,-67.78831150320285,0.3166866129213215,-117.76129103883852,-29.795408366356256,-87.96588267248228,1.1880768027268924
366,2008,BUF,-6.0,6.0,-2.0527153,-0.74295163,-1.3097649,1.3097649,25.129382318014454,24.822125437869346,0.30725688014510233,18.304523022533242,34.44965958447845,-16.145136561945204,1.1780846136700138
367,2012,DAL,-24.0,24.0,36.56066,64.93145,-28.370792,28.370792,65.63702342977291,65.4545547379548,0.1824686918181082,82.0198151646015,61.37924998444643,20.64056518015506,1.0458531709112873
368,2008,MIN,34.0,-34.0,-81.53252,-112.417946,30.885422,-30.885422,-50.438624350090905,-50.3859128378354,-0.05271151225550241,-89.21238085745755,-16.65652587203259,-72.55585498542496,0.7966451480216875
369,2000,PIT,66.0,-66.0,8.454334,-72.22421,80.67854,-80.67854,27.299827448666118,27.52740279783029,-0.22757534916417477,-2.5846724049479803,38.64294238673756,-41.22761479168554,0.6113511891081216
370,2004,ATL,16.0,-16.0,-5.503098,-25.35978,19.856682,-19.856682,3.3122875558502027,4.242991740932347,-0.9307041850821527,-10.248360765842703,16.65939923213693,-26.907759997979635,-0.1337172477784292
371,2004,BAL,49.0,-49.0,-98.677376,-146.1466,47.46923,-47.46923,-93.88725998787879,-92.18658887824292,-1.7006711096358744,-130.06256578744143,-66.94960854622606,-63.11295724121538,-0.9496104719307487
372,2008,HOU,-28.0,28.0,32.67402,54.19035,-21.51633,21.51633,62.87504320088283,64.72837926784722,-1.8533360669643821,74.06119105883397,64.39501102941719,9.666180029416777,-1.1113814523167274
373,2022,SEA,-12.0,12.0,26.988602,34.346455,-7.35785,7.35785,44.98804419787839,47.035752713253615,-2.04770851537522,49.59768654702237,49.95387660970989,-0.3561900626875172,-1.3173476549717535
374,2003,NO,14.0,-14.0,-13.415774,-21.813189,8.397414,-8.397414,-5.943625103157521,-3.8859301829652693,-2.0576949201922616,-15.918348904018476,5.131632125301074,-21.049981029319554,-1.3279297199462832
375,2008,MIA,10.0,-10.0,49.24395,47.261448,1.9825001,-1.9825001,64.67081335793966,66.97041472398935,-2.299601366049682,70.96223361855016,56.17349069188258,14.788742926667588,-1.5842651854836327
376,2023,HOU,31.0,-31.0,-30.480076,-63.57494,33.094864,-33.094864,-20.192080667722614,-17.446685204269386,-2.745395463453221,-42.55066887235259,-6.3793542692775125,-36.171314603075075,-2.056649611151607
377,2019,TB,9.0,-9.0,-40.86593,-53.11999,12.25406,-12.25406,-4.615424402588641,-1.797145823809716,-2.818278578778928,-27.75818247073275,20.755275785391632,-48.51345825612438,-2.13387999346163
378,2006,NYJ,0.0,0.0,6.9657784,1.897028,5.0687504,-5.0687504,23.509245983767293,26.519883787733505,-3.0106378039662207,17.710040750769828,32.106595724111976,-14.396554973342145,-2.3377128899519155
379,2016,BAL,22.0,-22.0,-49.85089,-82.01875,32.167862,-32.167862,-35.96365376168597,-32.635711811685205,-3.327941950000765,-59.84583004946971,-13.094307255254847,-46.751522794214864,-2.673943310362604
380,2019,SEA,10.0,-10.0,10.7185135,-3.2264004,13.944911,-13.944911,31.6382571987525,35.71396175186999,-4.075704553117488,27.429714280021482,33.8766463823905,-6.446932102369019,-3.4663077895394845
381,2011,TEN,8.0,-8.0,-9.879911,-18.354683,8.474768,-8.474768,7.52873304957541,12.052527968127713,-4.523794918552297,2.5618042427243317,19.34545165023919,-16.78364740751486,-3.9411254489838803
382,2002,WAS,-58.0,58.0,-93.72183,-56.140423,-37.58141,37.58141,-42.82857706494365,-37.93286493187519,-4.895712133068464,-73.62053249884242,-61.51964522337623,-12.100887275466208,-4.335226449420001
383,2014,MIA,15.0,-15.0,-12.169394,-23.021832,10.852438,-10.852438,11.910678880224651,17.002616884774007,-5.091938004549361,4.693050157869269,19.546279243021917,-14.853229085152641,-4.543156626469414
384,2021,BAL,-5.0,5.0,7.923355,21.720516,-13.797159,13.797159,28.962609826337548,34.150530558133056,-5.187920731795508,37.693392676305955,38.05426277482572,-0.3608700985197739,-4.644864445725653
385,2012,TB,-5.0,5.0,18.775623,16.588276,2.1873436,-2.1873436,39.02112329053142,44.300560222554246,-5.279436932022829,45.44353856385426,39.80558392758949,5.6379546362647766,-4.741839322547688
386,2002,NE,35.0,-35.0,42.981445,5.664185,37.31726,-37.31726,16.447473337082112,21.916228397528442,-5.468755060446335,38.40504674970227,48.88800435278321,-10.482957603080939,-4.942449729649869
387,2016,OAK,18.0,-18.0,4.333708,-11.849325,16.183033,-16.183033,17.59968755890742,23.383319901850847,-5.783632342943424,15.519859646407552,21.508824402261716,-5.988964755854163,-5.2761085311338105
388,2024,PIT,19.0,-19.0,13.748587,-16.558863,30.30745,-30.30745,17.49510001853963,23.332693132418527,-5.837593113878892,8.053216838923017,24.6503504098566,-16.597133570933583,-5.3332879059515035
389,2009,NYG,-25.0,25.0,50.941734,74.85864,-23.916904,23.916904,76.93298127286432,82.80612598284233,-5.873144709977989,96.5356247997763,68.7245341183096,27.811090681466702,-5.370960051910067
390,2001,NYJ,-1.0,1.0,0.19403458,-6.6692905,6.863324,-6.863324,-7.75162028195939,-1.007336722617925,-6.744283559341467,-8.255167003730769,3.3570289554747816,-11.61219595920555,-6.29405981350498
391,2025,LAC,15.0,-15.0,-34.75793,-50.393272,15.635339,-15.635339,-16.3350031792197,-9.266910548659686,-7.06809263056001,-35.8422697705734,4.586491481261191,-40.428761251834594,-6.6371831590686785
392,2008,CHI,25.0,-25.0,-50.01761,-72.2355,22.217888,-22.217888,-27.137341420012564,-19.24439132016194,-7.8929500998506175,-49.67253536186842,-4.429811717747128,-45.24272364412129,-7.511240990157605
393,2005,ATL,10.0,-10.0,-0.6832533,-4.2148857,3.5316353,-3.5316353,13.10505914772656,21.01826799717608,-7.913208849449521,10.002610921473826,22.36850514900244,-12.365894227528614,-7.532708115563185
394,2011,CAR,-23.0,23.0,69.51438,100.520096,-31.005709,31.005709,93.1266457007349,101.2222125191888,-8.095566818453896,122.91708939314071,77.3758405842154,45.54124880892533,-7.725943209872055
395,2014,LAC,0.0,0.0,-5.9204254,1.1831656,-7.1035943,7.1035943,15.699253080706114,23.83941436120222,-8.140161280496109,20.540180768457336,21.612499487577885,-1.0723187191205437,-7.773197602566972
396,2018,TEN,7.0,-7.0,-27.977728,-28.158104,0.18037605,-0.18037605,-12.497025917313696,-4.111464816037994,-8.3855611012757,-17.51402407370708,3.83146431047534,-21.345488384182424,-8.033234812734552
397,2024,SEA,7.0,-7.0,-13.378012,-14.45673,1.0787201,-1.0787201,4.846063267929392,13.515113446494425,-8.669050178565037,-0.4229168919430375,19.972552466511047,-20.395469358454086,-8.333633193373597
398,2011,NYJ,14.0,-14.0,-60.142277,-69.1797,9.037424,-9.037424,-29.074000143400536,-20.218248341510826,-8.85575180188971,-48.42838019081225,-1.8802498023355856,-46.548130388476665,-8.531471028417135
399,2020,SF,-14.0,14.0,-14.0608225,4.6800566,-18.740883,18.740883,14.423126536362682,23.536672633649765,-9.113546097287088,14.718437995458029,27.517479889019608,-12.799041893561583,-8.804642007757257
400,2005,MIA,1.0,-1.0,10.546525,9.596153,0.9503708,-0.9503708,22.046831752692775,31.40686118539287,-9.360029432700097,23.993208635471746,27.898373638466452,-3.9051650029947034,-9.065827361071621
401,2002,BUF,-18.0,18.0,42.980682,60.39336,-17.412682,17.412682,52.894639633093256,62.32416349307297,-9.429523859979714,39.357576935120775,56.055641897388576,-16.698064962267797,-9.1394669298968
402,2008,DAL,-3.0,3.0,-16.469997,0.79830503,-17.268303,17.268303,16.313926894907283,25.908901317297953,-9.594974422390667,20.724847791151927,32.18644829744916,-11.461600506297238,-9.314786139720686
403,2014,DET,35.0,-35.0,-76.39811,-109.83528,33.43717,-33.43717,-50.71863130420303,-40.37861733799009,-10.340013966212934,-79.20397669773135,-30.42404400802673,-48.779932689704616,-10.104265136993785
404,2023,JAX,6.0,-6.0,-42.421303,-53.740013,11.318708,-11.318708,-19.398720405204887,-8.994974374863073,-10.40374603034182,-34.35746885821891,3.1699697337311945,-37.5274385919501,-10.171798634376335
405,2014,CIN,5.0,-5.0,-32.127377,-34.942924,2.815548,-2.815548,-3.0732039017050035,7.500557494823385,-10.573761396528386,-7.525043408195271,14.572545330980347,-22.09758873917562,-10.351954925315448
406,2006,DEN,14.0,-14.0,-52.580944,-67.95366,15.372717,-15.372717,-33.32462499340788,-22.74432490699375,-10.580300086414136,-50.45196386241818,-8.264767120518197,-42.18719674189998,-10.35888362913699
407,2005,CHI,50.0,-50.0,-130.8664,-178.16559,47.299187,-47.299187,-119.74379031903051,-109.15296729551332,-10.590823023517192,-162.46228077362468,-82.6220844875999,-79.84019628602478,-10.370034228996252
408,2020,OAK,-44.0,44.0,64.340034,117.03958,-52.699554,52.699554,91.46510458807275,102.31420325232952,-10.84909866425678,131.7885522737013,83.19240910221197,48.59614317148934,-10.643715264535755
409,2000,DAL,-67.0,67.0,-40.8685,38.97125,-79.83975,79.83975,49.96791438706403,61.69764699379448,-11.729732606730451,86.84472208120118,54.46172908761946,32.382992993581716,-11.57687647407636
410,2016,DEN,36.0,-36.0,-87.62563,-127.243256,39.617622,-39.617622,-68.87229285613846,-57.02438368388563,-11.847909172252823,-102.61734338006971,-39.78945281944837,-62.82789056062134,-11.70210192985705
411,2020,ATL,-18.0,18.0,35.2702,44.691902,-9.421703,9.421703,50.206025764606366,62.26832096237966,-12.0622951977733,67.72377725617602,45.86306193109199,21.860715325084023,-11.929275461598673
412,2018,DAL,9.0,-9.0,-24.906832,-31.364279,6.457449,-6.457449,-4.88925784779401,7.31011103847896,-12.199368886272968,-8.347076290755759,4.659485597587601,-13.006561888343358,-12.07452519907443
