,season,team,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa,wepa_net,wepa_against,d_wepa_against,wepa_net_opponent,wepa_net_normalized
420,2017,DET,34.0,-34.0,-76.47391,-117.10229,40.62838,-40.62838,-50.580108337821926,-36.82842789868519,-13.751680439136729,-73.88621824111647,-23.876542065781226,-50.009676175335244,-13.724254526829958
421,2017,SEA,34.0,-34.0,-53.724968,-81.50174,27.776775,-27.776775,-36.50437383448781,-22.584596277166767,-13.919777557321037,-53.8330848717042,-17.57157522726961,-36.2615096444346,-13.902412781551048
422,2014,CIN,5.0,-5.0,-32.127377,-34.942924,2.815548,-2.815548,-7.350559251459128,6.579767296345698,-13.930326547804817,-9.659145608451562,13.559413856871501,-23.218559465323057,-13.913593161999922
423,2021,MIN,-1.0,1.0,-7.3172317,-17.897694,10.580463,-10.580463,7.552151438453172,21.528459899496877,-13.976308461043704,7.502748578046738,11.82666728614584,-4.3239187080991,-13.96232723608675
424,2001,TB,22.0,-22.0,-18.269623,-46.13228,27.862654,-27.862654,-6.688761190836573,7.434633292759914,-14.123394483596488,-23.70834807068932,10.340205454393256,-34.04855352508257,-14.118216815604345
425,2022,GB,-1.0,1.0,-7.228573,-2.1013598,-5.127216,5.127216,13.7713410820103,28.13948491021627,-14.368143828205966,20.31861483228831,21.31063174310019,-0.9920169108118757,-14.3776151714521
426,2008,DAL,-3.0,3.0,-16.469997,0.79830503,-17.268303,17.268303,11.1875479875963,26.05823155629877,-14.870683568702479,12.377907661511502,32.475803352120174,-20.09789569060867,-14.91023348199733
427,2011,NYJ,14.0,-14.0,-60.142277,-69.1797,9.037424,-9.037424,-32.36652433905593,-17.48764620208937,-14.87887813696656,-51.065002218819636,1.369049273222948,-52.43405149204259,-14.918918520717154
428,2016,MIN,20.0,-20.0,-72.08241,-103.22324,31.140837,-31.140837,-58.25703397490497,-42.092158043771995,-16.164875931132975,-78.42085827787967,-35.59749280500168,-42.823365472877995,-16.28188729173829
429,2015,ATL,-6.0,6.0,-21.82208,-12.237744,-9.584338,9.584338,7.1945506066475415,23.954414801051055,-16.759864194403516,13.656257247439838,22.129282379803744,-8.473025132363908,-16.912487457337722
430,2016,LAC,-13.0,13.0,-26.614868,-18.30727,-8.307596,8.307596,8.437904365690969,25.63109136852775,-17.19318700283678,7.327861439790537,22.670833164995788,-15.342971725205256,-17.371745986664006
431,2000,SF,-34.0,34.0,91.36099,138.24858,-46.88759,46.88759,106.21539283722069,123.96639557678176,-17.751002739561073,148.80251183077704,87.24592816498907,61.55658366578796,-17.96294873412453
432,2009,CIN,4.0,-4.0,-56.538605,-59.787636,3.249031,-3.249031,-30.597209632396872,-12.561747549302847,-18.035462083094018,-39.03006990667586,-8.040359376180675,-30.98971053049519,-18.264433856120316
433,2008,CHI,25.0,-25.0,-50.01761,-72.2355,22.217888,-22.217888,-36.997003047412555,-18.92925842888736,-18.067744618525197,-51.94557168022209,-4.158705606046133,-47.786866074175954,-18.29864860193223
434,2007,WAS,3.0,-3.0,-60.9755,-66.9757,6.0002003,-6.0002003,-33.79618539995046,-15.359800725853296,-18.43638467409717,-44.54602841777581,-2.106240172416765,-42.43978824535905,-18.68935291400127
435,2007,CIN,-5.0,5.0,24.358978,24.66038,-0.30140114,0.30140114,45.85855511901726,64.40077791233242,-18.542222793315158,54.11317232497477,52.55212388983009,1.561048435144679,-18.801525774586334
436,2024,LAR,-7.0,7.0,23.239786,35.123657,-11.883868,11.883868,36.20875796071145,54.77503821086038,-18.56628025014892,53.875874728873285,36.62872590919253,17.247148819680753,-18.827023145206525
437,2003,NYJ,-16.0,16.0,10.854128,22.511646,-11.6575165,11.6575165,21.53252519052569,40.14188505917451,-18.60935986864882,37.401795495683935,30.511659707755335,6.8901357879286,-18.87268121316684
438,2006,KC,1.0,-1.0,-13.218334,-14.640549,1.4222126,-1.4222126,5.60771694236816,24.282851946416812,-18.675135004048652,7.416323637334207,22.01179666565656,-14.59547302832236,-18.942393195462866
439,2015,WAS,-8.0,8.0,7.97991,18.32315,-10.343241,10.343241,27.736005532565848,46.65886423869607,-18.92285870613022,42.925549943160206,33.65226280729112,9.27328713586909,-19.20494393334946
440,2013,CHI,-33.0,33.0,77.89374,113.12404,-35.230305,35.230305,103.1306575926192,122.73464971948081,-19.603992126861613,138.54404120582166,91.59734234874135,46.94669885708031,-19.92684531262628
441,2007,NO,-9.0,9.0,-7.5908985,18.99591,-26.586807,26.586807,21.29411669182322,41.251590973643225,-19.95747428182001,33.90219840650285,32.21710672445538,1.6850916820474695,-20.30148447647791
442,2016,DET,-32.0,32.0,33.285862,75.712326,-42.426468,42.426468,47.01876245930599,67.02873214811493,-20.00996968880893,88.89645529971743,43.03002824164866,45.866427058068766,-20.357121897220395
443,2021,NO,29.0,-29.0,-120.9092,-153.64311,32.733902,-32.733902,-96.8905779123467,-76.73388125075365,-20.156696661593053,-124.38664543025962,-60.152262241370394,-64.23438318888924,-20.512630936721397
444,2005,MIA,1.0,-1.0,10.546525,9.596153,0.9503708,-0.9503708,17.29808068115416,37.61808782192508,-20.320007140770926,24.659011510124635,32.839811757249514,-8.180800247124878,-20.685716057170005
445,2022,OAK,-23.0,23.0,-1.5431881,21.915142,-23.458332,23.458332,16.226042948859757,36.68241406577567,-20.45637111691591,43.528237733436285,26.74328138235544,16.784956351080847,-20.830241842378182
446,2019,IND,-12.0,12.0,-35.395386,-19.04314,-16.352245,16.352245,-8.874853761302969,11.808474402672617,-20.683328163975588,0.4490468999774482,2.631132822620985,-2.1820859226435285,-21.070782976203397
447,2022,LAC,6.0,-6.0,-22.96279,-23.852625,0.88983774,-0.88983774,-4.140281159717533,16.90689749974434,-21.047178659461874,3.7742159671883435,5.184095889839774,-1.4098799226514296,-21.456411058085006
448,2024,MIA,-19.0,19.0,-20.58368,-3.3957262,-17.187958,17.187958,-4.191757366922145,17.283206041540478,-21.474963408462628,5.702129438232336,13.853380183963992,-8.151250745731653,-21.909800057857808
449,2013,TEN,-19.0,19.0,14.516606,40.768055,-26.25145,26.25145,32.68129423573535,54.16808657969795,-21.486792343962595,53.1744733899918,37.93970310446055,15.234770285531251,-21.922336992022093
450,2025,MIN,11.0,-11.0,-90.50892,-100.21823,9.709311,-9.709311,-67.68315558819145,-45.745874719685965,-21.93728086850549,-82.19302300625398,-26.385155554311797,-55.80786745194219,-22.399788659078293
451,2019,HOU,-24.0,24.0,29.459085,55.33669,-25.87761,25.87761,51.13835986673961,73.24431175301652,-22.105951886276898,83.08815377789094,49.31253661510661,33.775617162784336,-22.578555163065804
452,2001,DEN,1.0,-1.0,3.6326942,0.6016185,3.0310745,-3.0310745,15.35032278928075,37.49223013400111,-22.141907344720355,19.878893437950325,31.55336199673195,-11.674468558781623,-22.616662667781974
453,2022,ATL,-21.0,21.0,-2.971013,26.669651,-29.640665,29.640665,14.287734620296167,36.77483540342553,-22.48710078312936,43.16394725468095,20.353899798963997,22.810047455716955,-22.9825170095601
454,2009,MIA,-30.0,30.0,38.130795,75.08878,-36.95799,36.95799,55.75626071236432,78.35400710740873,-22.597746395044403,86.25392087805864,62.78515816415761,23.468762713901032,-23.099785106266662
455,2008,DEN,-78.0,78.0,103.64917,188.02953,-84.380356,84.380356,127.56304890387983,150.26283845926432,-22.69978955538449,191.58356172652896,107.55890379632716,84.02465793020181,-23.20793586785486
456,2005,TB,19.0,-19.0,-70.95007,-83.0428,12.09273,-12.09273,-49.06782071860623,-26.179859782335576,-22.887960936270655,-64.62086100366825,-13.175397831200955,-51.445463172467306,-23.407369892478528
457,2022,CLE,-20.0,20.0,-7.326314,12.428179,-19.754486,19.754486,9.103604624849025,32.20714347335675,-23.10353884850773,30.68193680890795,15.190273952823954,15.491662856083995,-23.635850814789535
458,2001,NYJ,-1.0,1.0,0.19403458,-6.6692905,6.863324,-6.863324,14.885180352799363,38.007377427907315,-23.122197075107945,21.715881601682298,25.152199388310663,-3.4363177866283703,-23.655625794415542
459,2004,SEA,-9.0,9.0,46.20942,59.499546,-13.290132,13.290132,62.47831220842364,85.76438575841222,-23.286073549988586,80.81296696255436,62.0517217696366,18.761245192917748,-23.829310787174123
460,2011,CIN,0.0,0.0,-58.27249,-61.574932,3.3024406,-3.3024406,-39.46435440952641,-16.148420478540558,-23.31593393098585,-39.02935448060468,-14.1425552462055,-24.886799234399184,-23.8609584050586
461,2004,TB,-3.0,3.0,-62.270737,-59.910965,-2.359768,2.359768,-32.74021490455075,-9.407077301212077,-23.33313760333867,-43.30213804352054,0.4463192979420896,-43.74845734146263,-23.879191770831188
462,2024,SF,-47.0,47.0,31.746765,85.7202,-53.973442,53.973442,58.94277583731213,82.99230828936636,-24.04953245205423,93.64190377998236,57.05827205818659,36.58363172179577,-24.638465084478383
463,2006,LAR,-14.0,14.0,27.624123,41.873913,-14.249792,14.249792,43.762796046106885,68.03318137875941,-24.270385332652516,65.659568875204,41.536581164255374,24.122987710948617,-24.872536698450816
464,2022,NO,-15.0,15.0,-74.0555,-53.16838,-20.887114,20.887114,-47.48885499606791,-23.024196334256395,-24.464658661811516,-42.89638010017026,-21.275040547751594,-21.621339552418668,-25.078437891973206
465,2009,DEN,2.0,-2.0,-38.78459,-41.697212,2.9126225,-2.9126225,-17.629946883647705,7.1270536089658165,-24.757000492613525,-18.91884462669014,2.178189601127241,-21.097034227817385,-25.388277292673394
466,2012,IND,-45.0,45.0,20.903732,70.111664,-49.207935,49.207935,47.708416229790615,72.46799311670459,-24.759576886913976,87.1540000069882,52.64579561529124,34.50820439169695,-25.391007892204186
467,2015,NYG,-22.0,22.0,44.0832,66.89014,-22.80694,22.80694,62.77124934527109,87.57360001891604,-24.802350673644945,95.58044229831172,61.69176655403106,33.88867574428066,-25.436341823410825
468,2012,LAC,0.0,0.0,-17.516628,-22.239191,4.7225685,-4.7225685,-3.379340523151527,21.482063488629926,-24.861404011781453,3.8831307725379904,15.952303348787588,-12.0691725762496,-25.498929687923283
469,2023,MIN,-18.0,18.0,-66.41225,-45.830917,-20.581327,20.581327,-31.411158243474837,-6.343866447958968,-25.06729179551587,-24.89963369389564,-6.5960057394096285,-18.303627954486014,-25.717140497333467
470,2022,NE,17.0,-17.0,-95.810425,-125.83183,30.021406,-30.021406,-75.43573034949968,-50.27757549277747,-25.158154856722206,-96.29274598106831,-44.76975611155565,-51.52298986951266,-25.81344199600275
471,2002,MIN,-52.0,52.0,40.46781,98.8525,-58.38469,58.38469,71.84545518348139,97.03885027543215,-25.19339509195077,113.67030100166012,68.53989388223782,45.1304071194223,-25.85079146916503
472,2020,CHI,-10.0,10.0,-36.889732,-19.819427,-17.070309,17.070309,-18.627644392646335,6.640441221710997,-25.268085614357336,-0.24298455350688464,0.022275933302870143,-0.265260486809753,-25.92995245217231
473,2020,NE,-27.0,27.0,11.48693,40.400806,-28.913872,28.913872,28.84409734853267,54.58450564653788,-25.740408298005207,64.22034245160214,35.869702055021996,28.350640396580133,-26.430545120820103
474,2024,HOU,11.0,-11.0,-28.414019,-44.74239,16.328371,-16.328371,-17.26423681839387,8.789742858930762,-26.053979677324627,-24.8971138784083,3.210766812314507,-28.10788069072281,-26.762884724695883
475,2003,CIN,-38.0,38.0,50.702976,92.5444,-41.84143,41.84143,63.72545161254698,90.4013017119528,-26.675850099405814,104.68326804126481,60.5957271770083,44.08754086425652,-27.42197603011122
476,2024,ATL,-34.0,34.0,16.097034,61.290733,-45.1937,45.1937,40.538676001191064,67.76483557639037,-27.22615957519929,73.576435356168,43.62953173571229,29.946903620455707,-28.00522324352476
477,2022,NYG,-30.0,30.0,43.482227,85.177925,-41.695694,41.695694,52.230986115607095,79.47063735532798,-27.239651239720878,96.0110659126372,45.693515126996,50.3175507856412,-28.019522426225876
478,2005,CHI,50.0,-50.0,-130.8664,-178.16559,47.299187,-47.299187,-116.89043986852582,-89.49964248621185,-27.390797382313977,-154.64916915616357,-68.88313168515539,-85.76603747100818,-28.179715136624914
479,2009,CAR,7.0,-7.0,-61.10854,-69.26077,8.152238,-8.152238,-37.26582366296414,-9.798936052923853,-27.466887610040285,-44.27143235007707,-8.492512528300502,-35.77891982177657,-28.260359601678655
480,1999,PIT,-3.0,3.0,-24.102201,-23.975134,-0.1270647,0.1270647,-13.058521308560104,14.502438256434301,-27.560959564994405,-5.947142735308654,13.967148618058221,-19.914291353366874,-28.360062056389694
481,2012,MIA,-29.0,29.0,-28.6238,3.553893,-32.17769,32.17769,-8.99891204161419,18.976956064413372,-27.975868106027562,14.750211429749454,10.951520680176575,3.7986907495728737,-28.799804167008705
482,2000,KC,-31.0,31.0,34.073185,71.607544,-37.53435,37.53435,49.56133295490289,78.58317364470413,-29.02184068980125,83.58696770357622,52.26458847146971,31.32237923210652,-29.908381470558375
483,2003,DAL,10.0,-10.0,-86.636765,-90.23728,3.6005154,-3.6005154,-66.50074120201998,-37.23200503359307,-29.268736168426926,-77.19130831923084,-27.470251463353957,-49.72105685587689,-30.170054413233395
484,2004,BAL,49.0,-49.0,-98.677376,-146.1466,47.46923,-47.46923,-84.99313949207362,-55.67481619892163,-29.318323293151987,-114.43320598771933,-45.481173638626274,-68.95203234909306,-30.222609481952464
485,2007,ARI,5.0,-5.0,-71.43489,-73.04047,1.6055775,-1.6055775,-35.64163098693071,-6.17717944007506,-29.46445154685565,-40.4952711376638,-4.144202080049084,-36.35106905761472,-30.37748396716964
486,2006,NYG,-10.0,10.0,-29.932013,-25.401293,-4.5307198,4.5307198,-11.295562942950465,18.433522762642088,-29.729085705592553,-2.1376374282794366,7.706508072964839,-9.844145501244281,-30.657957305257785
487,2004,CIN,2.0,-2.0,-41.461845,-42.667862,1.2060108,-1.2060108,-19.302854668877558,11.05600190165626,-30.358856570533817,-18.57253044972901,12.191657288548459,-30.764187738277464,-31.325421919666628
488,2020,MIN,-45.0,45.0,40.85598,105.72284,-64.86686,64.86686,67.8168208958488,98.24625502470967,-30.42943412886086,116.9513360536148,55.45631711368677,61.49501893992802,-31.400223764872774
489,2016,TB,-15.0,15.0,-40.024055,-25.730762,-14.293289,14.293289,-13.441791209657918,18.048467606870588,-31.490258816528506,3.5536891883168504,2.6650764080279004,0.8886127802889474,-32.52454211703329
490,2014,NYG,-20.0,20.0,-39.807,-15.793776,-24.013226,24.013226,-11.045454371678481,20.578379921603656,-31.62383429328213,8.331170939293962,6.323336513849059,2.007834425444895,-32.66611250246888
491,2001,SEA,-23.0,23.0,7.8639884,33.92295,-26.058964,26.058964,17.905025847262458,50.48099473773248,-32.57596889047003,46.16576642172507,25.703428768924987,20.462337652800077,-33.67523532341204
492,2010,JAX,-66.0,66.0,57.274624,127.40451,-70.12989,70.12989,74.82214540703622,107.40737424654324,-32.585228839507025,135.0351571154364,76.40623725208678,58.62891986334961,-33.68504950926517
493,2018,MIN,19.0,-19.0,-120.73042,-125.696625,4.966202,-4.966202,-92.6404028037925,-59.880874613862645,-32.75952818992985,-101.69665864426663,-55.360031355895615,-46.33662728837102,-33.86978121915864
494,2001,TEN,-52.0,52.0,24.797598,68.63693,-43.839336,43.839336,36.85195041786571,69.66032661061904,-32.808376192753336,79.84915757402786,45.07038555119845,34.778772022829415,-33.92155292722624
495,2007,TEN,-7.0,7.0,-65.64795,-65.621216,-0.026732445,0.026732445,-45.978876811584136,-13.096217361714295,-32.88265944986985,-45.15135993739142,-14.039128938916162,-31.11223099847526,-34.00028226884627
496,2008,SF,-42.0,42.0,-30.945114,16.8386,-47.78371,47.78371,-2.0096290729642394,30.893126365151275,-32.90275543811551,27.208758113443935,26.377207826512915,0.8315502869310221,-34.02158106463418
497,1999,NYJ,-1.0,1.0,-2.5255985,-9.110225,6.584626,-6.584626,1.8159639507497705,35.06620100534663,-33.25023705459686,14.70049731535795,17.603076737436236,-2.9025794220782934,-34.38986053907527
498,2022,MIN,-10.0,10.0,-12.338268,24.619728,-36.957993,36.957993,11.345083091727501,44.65131128473962,-33.30622819301212,43.85434818121198,20.629802485141536,23.22454569607045,-34.44920292166729
499,2006,SEA,-8.0,8.0,-68.54174,-57.671726,-10.870016,10.870016,-40.6275237792619,-7.032319116721338,-33.59520466254056,-32.94667888618426,-4.571443991109502,-28.37523489507475,-34.75547553373077
500,2004,JAX,-19.0,19.0,-34.523033,-15.712858,-18.810179,18.810179,-16.534061756515868,17.55015714349177,-34.08421890000764,4.586770850108824,2.96019959536805,1.626571254740771,-35.273758797726856
501,2023,CIN,-18.0,18.0,-7.244323,11.975094,-19.219418,19.219418,6.7065039130768795,40.88600483418456,-34.17950092110769,36.280354967180415,16.05373204583626,20.226622921344145,-35.37474374481483
502,2023,SEA,-38.0,38.0,21.166382,59.166687,-38.0003,38.0003,29.75052293051329,64.03012575656871,-34.27960282605542,73.9542162666932,29.629077827933877,44.325138438759325,-35.48083706082391
503,2010,DET,-7.0,7.0,-36.06184,-25.451786,-10.610057,10.610057,-18.603378231825086,15.703391564393188,-34.306769796218276,-3.1371967723036853,3.632500445775688,-6.769697218079373,-35.509630058839306
504,2020,WAS,-2.0,2.0,-64.18748,-48.867134,-15.320345,15.320345,-41.098542964306176,-6.791604538984913,-34.30693842532126,-33.4892650135591,-14.677143803444546,-18.81212121011455,-35.509808780919776
505,2018,TB,-68.0,68.0,20.214916,99.03628,-78.82136,78.82136,56.26783819027863,91.20385875521396,-34.93602056493533,112.44601270339776,59.46139602504876,52.984616678349006,-36.17654344764362
506,2023,CLE,3.0,-3.0,-173.43823,-185.15637,11.718143,-11.718143,-137.38976495788387,-102.32444576645548,-35.06531919142839,-159.73898664358975,-70.50827369333796,-89.23071295025181,-36.3135809999982
507,2014,MIN,-18.0,18.0,-53.359127,-33.74672,-19.612411,19.612411,-33.87971782010889,1.5910540647813844,-35.470771884890276,-10.270316047507595,-12.361460520925176,2.091144473417576,-36.74330130109185
508,2014,ARI,0.0,0.0,-109.716995,-118.942,9.224999,-9.224999,-83.16470038161486,-47.52329490384983,-35.641405477765026,-87.34739022813017,-50.75080018657066,-36.59659004155951,-36.92414784642062
509,2022,CAR,-27.0,27.0,-45.743145,-22.054665,-23.688486,23.688486,-29.92182226284686,5.775216526170722,-35.69703878901759,-3.543945332036188,-7.091508153264741,3.547562821228551,-36.9831109847788
510,2021,CLE,-22.0,22.0,-32.64527,4.472089,-37.117363,37.117363,-10.520357080776654,25.417789085399967,-35.93814616617662,20.07766760793706,1.2191915749163769,18.85847603302068,-37.238649390071
511,2011,CHI,12.0,-12.0,-83.2392,-88.75142,5.5122185,-5.5122185,-65.09842348134381,-28.46915726569006,-36.62926621565374,-64.38573395719838,-22.976340439969754,-41.40939351722863,-37.97113512895555
512,2008,WAS,-31.0,31.0,-60.153152,-33.964252,-26.1889,26.1889,-42.22782074845074,-4.676697491800954,-37.55112325664978,-22.522758469625607,-21.677938119665804,-0.8448203499598019,-38.94816818758377
513,2025,TB,-31.0,31.0,-2.6808615,27.156267,-29.837132,29.837132,9.910060588039917,47.602285880644246,-37.69222529260433,42.814102052583074,16.715757310731497,26.098344741851577,-39.097715620251186
514,2006,BUF,-11.0,11.0,-62.012547,-55.647663,-6.3648853,6.3648853,-45.010865177570246,-7.309066861774353,-37.701798315795884,-33.820106091623416,-13.149344436559977,-20.67076165506344,-39.107861618722985
515,2020,HOU,-80.0,80.0,61.91282,151.79791,-89.8851,89.8851,80.15044769520966,118.30492108763127,-38.15447339242159,162.27442035763602,65.09542344220803,97.17899691542799,-39.58763070982035
516,2013,MIA,-18.0,18.0,-26.220348,0.7996254,-27.019974,27.019974,-12.747777642516194,26.566739163218877,-39.31451680573507,18.878584626054742,5.501627688208291,13.376956937846451,-40.817106337653684
517,2004,HOU,-30.0,30.0,-28.069134,-10.325862,-17.74327,17.74327,-8.111106648491692,31.29205154883627,-39.403158197327954,13.529702797817368,9.544114448917208,3.9855883489001647,-40.91105319285748
518,2012,DET,-65.0,65.0,-26.374565,50.07521,-76.449776,76.449776,11.65719969331285,51.62094499424066,-39.963745300927805,60.192039009824775,28.573413659829683,31.61862534999509,-41.50519318214032
519,2025,NYG,-58.0,58.0,37.632286,96.74516,-59.112873,59.112873,52.3076264320346,92.45339564916765,-40.14576921713305,111.7790131627988,47.338458802205544,64.44055436059325,-41.69811179715826
520,2001,NYG,-27.0,27.0,-38.478443,-9.408934,-29.069508,29.069508,-20.28465136469354,20.12350584280133,-40.40815720749487,1.2245599238407578,1.282484444233015,-0.05792452039225182,-41.97620452669204
521,2002,LAC,-34.0,34.0,11.946534,48.29133,-36.344795,36.344795,25.34588129297468,65.82054872168155,-40.474667428706866,67.91203415907114,30.761511329099434,37.15052282997169,-42.04669559197759
522,2016,NYG,1.0,-1.0,-103.11653,-93.16446,-9.952074,9.952074,-80.75212311118965,-40.066703312068874,-40.68541979912077,-75.27423908967093,-42.327568765636535,-32.94667032403439,-42.27006214874453
523,2023,CHI,-19.0,19.0,-84.93585,-75.09248,-9.843365,9.843365,-60.59151371539045,-19.47297816594343,-41.11853554944701,-48.48798865823398,-30.105804143104578,-18.382184515129403,-42.72910122689061
524,2014,ATL,-36.0,36.0,11.869537,54.307972,-42.43843,42.43843,31.53765913088702,73.17665789980335,-41.638998768916316,80.50267195168675,38.98863784952332,41.514034102163436,-43.28071579249848
525,2022,PIT,-38.0,38.0,-24.46814,15.952986,-40.421127,40.421127,-5.835152023313816,36.078098215226696,-41.91325023854051,30.647215456077298,3.724449618831141,26.922765837246146,-43.57138206751082
526,2002,WAS,-58.0,58.0,-93.72183,-56.140423,-37.58141,37.58141,-59.15013271971802,-17.07994077176309,-42.07019194795493,-47.23338766567433,-24.638810043197825,-22.5945776224765,-43.737717227472096
527,1999,TB,31.0,-31.0,-155.30646,-181.04053,25.734074,-25.734074,-133.57728291173606,-91.29175608566659,-42.285526826069464,-159.91078439504142,-71.477351521543,-88.43343287349842,-43.96594056931072
528,2014,CAR,-38.0,38.0,-64.99578,-33.583603,-31.412174,31.412174,-32.21381255211103,10.193869829508964,-42.407682381619985,-6.510919383976663,-8.290785088113974,1.7798657041373174,-44.09540751565957
529,2022,WAS,-22.0,22.0,-79.63083,-53.88045,-25.75038,25.75038,-62.78095702195218,-19.758778932699297,-43.02217808925288,-42.75663288500975,-32.470310958800425,-10.286321926209329,-44.74668270697751
530,2018,DET,-36.0,36.0,-65.85622,-23.71118,-42.145035,42.145035,-43.00411314980431,0.16416575906515796,-43.168278908869475,-3.577314536167961,-21.46266828442276,17.8853537482548,-44.90152811609198
531,2015,HOU,-4.0,4.0,-117.094955,-110.174835,-6.9201202,6.9201202,-91.55284741835113,-48.3588361243776,-43.19401129397353,-88.76221372255759,-53.19217568703364,-35.57003803552395,-44.92880066466074
532,2009,TEN,-48.0,48.0,26.498842,81.361465,-54.86263,54.86263,44.22295057474888,88.22525400926729,-44.002303434518396,94.03563288312742,48.6139523648628,45.421680518264616,-45.78547160952701
533,2018,NYG,-43.0,43.0,15.634184,66.63706,-51.002884,51.002884,30.033670892251685,74.04503834658905,-44.01136745433737,83.24261491271542,33.131677637788215,50.110937274927224,-45.795078139187645
534,2011,ARI,-36.0,36.0,-112.09946,-79.08484,-33.014614,33.014614,-80.35165096854239,-35.71638441019261,-44.635266558349784,-57.684641232267,-40.46661575386143,-17.218025478405565,-46.45631954947186
535,2023,IND,-19.0,19.0,-53.620415,-23.844425,-29.77599,29.77599,-34.446446717902276,10.897857298828193,-45.34430401673046,-4.5930193858052535,-15.371466428779456,10.77844704297421,-47.207795110037246
536,1999,NE,15.0,-15.0,-87.54182,-78.860435,-8.681381,8.681381,-66.86077364968367,-21.40496990589721,-45.45580374378645,-57.5960202592453,-25.86977804439294,-31.726242214852356,-47.32596844333849
537,2023,OAK,1.0,-1.0,-100.60094,-93.48471,-7.1162176,7.1162176,-79.72958899483204,-34.18708652281496,-45.54250247201709,-66.60566056655118,-42.77961919599087,-23.826041370560315,-47.4178563607219
538,2010,DAL,-42.0,42.0,-4.8724594,42.864395,-47.736855,47.736855,18.18107733808943,63.894016892712415,-45.71293955462299,61.657123365087834,32.926230509240284,28.730892855847554,-47.59849463402965
539,2019,DEN,-34.0,34.0,-63.947914,-28.682724,-35.265186,35.265186,-47.34518376104147,-1.2687726981675467,-46.07641106287393,-12.718419227158101,-24.130247547295046,11.411828320136948,-47.983721045108446
540,2011,SEA,6.0,-6.0,-85.56571,-85.866394,0.3006878,-0.3006878,-68.54967759908432,-21.501739014596723,-47.0479385844876,-55.971258462739165,-34.416499357106545,-21.554759105632616,-49.01339751745832
541,2013,LAR,-16.0,16.0,-49.473125,-35.830574,-13.642555,13.642555,-31.220479256939733,16.92843535601139,-48.14891461295113,-1.1354707486840647,-5.980482175649264,4.8450114269652,-50.18027039332616
542,2017,TB,-47.0,47.0,-25.779192,25.70673,-51.48592,51.48592,0.9939201831989521,49.25534271681606,-48.26142253361711,48.7420255471214,12.879971992190304,35.862053554931094,-50.29951226376782
543,2001,ARI,-48.0,48.0,-11.680184,38.620693,-50.300877,50.300877,6.2908379100309695,54.59030760951886,-48.29946969948789,53.78585631854327,20.417534797548818,33.36832152099445,-50.33983667112137
544,2018,DEN,-20.0,20.0,-57.15397,-30.517214,-26.636753,26.636753,-36.2345754729519,12.091901864433488,-48.32647733738539,-3.956333202072819,-16.983246132685387,13.026912930612566,-50.36846080033864
545,2016,CAR,-33.0,33.0,-70.865265,-36.95781,-33.90746,33.90746,-41.52275112160095,7.041799429461781,-48.56455055106272,-9.7811869735206,-13.615748702724094,3.8345617292035,-50.620783438006285
546,2001,IND,-73.0,73.0,34.556816,118.06832,-83.511505,83.511505,62.27173807303968,111.28746431707629,-49.015726244036614,126.23819450240904,71.13618618450035,55.10200831790871,-51.09896340266621
547,2015,CHI,-62.0,62.0,-15.672027,48.560104,-64.23213,64.23213,2.286330865378246,51.83400412275014,-49.54767325737189,57.36614479496685,16.441982446024813,40.92416234894204,-51.662749103001644
548,2020,CAR,-52.0,52.0,17.625204,77.36206,-59.736855,59.736855,34.82589776000984,84.43871486734469,-49.61281710733485,100.50125800633063,36.11594660626839,64.38531140006224,-51.73179201545948
549,2003,JAX,-55.0,55.0,-52.693542,-5.0753927,-47.61815,47.61815,-27.339448963233885,22.493761977820764,-49.833210941054645,7.455263670406339,-3.133375839125855,10.5886395095322,-51.96537710716675
550,2015,DET,-42.0,42.0,-20.089653,40.296722,-60.386375,60.386375,0.25476780710269686,50.192520713179796,-49.937752906077094,55.31479464910677,16.194915134028864,39.11987951507791,-52.07617623468714
551,2015,OAK,-40.0,40.0,-34.14278,13.185057,-47.32784,47.32784,-15.364627382570504,34.83313053114555,-50.19775791371606,31.106036607426233,7.80222160734014,23.303815000086093,-52.35174335255356
552,2005,GB,-46.0,46.0,-77.816025,-23.810474,-54.005554,54.005554,-40.459735362392095,9.80559308123334,-50.265328443625435,-9.850799211206423,-3.702336610059982,-6.148462601146441,-52.42335818931736
553,2020,LAC,-42.0,42.0,-38.39216,15.96493,-54.357094,54.357094,-14.339907825281607,36.38331420795251,-50.723222033234116,34.71934830380533,-11.26854553797573,45.987893841781066,-52.90865813766753
554,2019,CHI,-18.0,18.0,-105.71704,-86.2332,-19.483839,19.483839,-86.16842227279759,-35.34434397863471,-50.82407829416287,-62.96822760256702,-52.754699646431206,-10.213527956135811,-53.015550960214675
555,2017,TEN,-42.0,42.0,-57.860275,-8.790285,-49.06999,49.06999,-36.1349307553187,15.60834188147751,-51.743272636796206,4.625252790776441,-5.1880376208877115,9.81329041166415,-53.98976194968268
556,2014,SF,-34.0,34.0,-62.776566,-28.780567,-33.996002,33.996002,-39.59521360532566,12.16753228225446,-51.762745887580124,-7.642921572141278,-16.89315057898815,9.250229006846869,-54.01040073523048
