,game_id,team,opponent,season,game_number,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa,wepa_net,wepa_against,d_wepa_against,wepa_net_opponent,wepa_net_normalized
8105,2017_15_MIA_BUF,MIA,BUF,2017,14,-8.0,8.0,-7.178032,-1.8720784,-5.3059535,5.3059535,-4.826691288562715,-1.3525729917153293,-3.474118296847386,-1.265340801406646,-2.7309387301344215,1.4655979287277754,-3.561367993620145
8106,2017_16_MIA_KC,MIA,KC,2017,15,-16.0,16.0,-12.149057,5.449858,-17.598915,17.598915,-8.841784141862158,3.9375121004559297,-12.779296242318088,5.482571138287949,-6.598194800234654,12.080765938522603,-13.550897057817595
8107,2017_17_BUF_MIA,MIA,BUF,2017,16,-6.0,6.0,-2.124909,9.169512,-11.29442,11.29442,-1.910015422275564,6.624954401436257,-8.53496982371182,9.397882482106924,-1.0560056462526946,10.453888128359619,-8.994420828661115
8108,2018_01_TEN_MIA,MIA,TEN,2018,1,7.0,-7.0,-2.5032048,-9.592476,7.089271,-7.089271,-1.5008475981901572,-1.95824931284407,0.45740171465391266,-6.12372208501977,-0.12264888928071571,-6.001073195739054,0.659296420485204
8109,2018_02_MIA_NYJ,MIA,NYJ,2018,2,8.0,-8.0,-6.6989317,-15.127024,8.428092,-8.428092,-2.7239019963913744,-6.263862616017409,3.5399606196260347,-10.592729290264602,-1.49766663063969,-9.095062659624912,3.96856271864432
8110,2018_03_OAK_MIA,MIA,OAK,2018,3,8.0,-8.0,11.270082,4.290782,6.9793005,-6.9793005,10.755511114063868,5.897981417529595,4.857529696534273,7.124087789862071,8.142612304211799,-1.0185245143497275,5.383032669137767
8111,2018_04_MIA_NE,MIA,NE,2018,4,-31.0,31.0,-20.600292,14.00918,-34.609474,34.609474,-17.165655671905185,12.096458901991772,-29.26211457389696,16.168691180283375,-12.243827591174078,28.412518771457453,-31.245947463956234
8112,2018_05_MIA_CIN,MIA,CIN,2018,5,-10.0,10.0,-18.86832,-7.880122,-10.988198,10.988198,-13.620629618431309,-4.690679400020159,-8.92995021841115,-5.668073265213223,-9.297338787888641,3.6292655226754187,-9.418450133179434
8113,2018_06_CHI_MIA,MIA,CHI,2018,6,3.0,-3.0,6.159378,5.5923214,0.56705666,-0.56705666,10.265261292830875,7.839983258541292,2.425278034289583,10.486480349197716,8.361186888265223,2.125293460932493,2.771900586138485
8114,2018_07_DET_MIA,MIA,DET,2018,7,-11.0,11.0,7.532208,24.621307,-17.0891,17.0891,7.836519884656762,17.788845176354837,-9.952325291698074,24.328433242885218,5.4420054395289785,18.88642780335624,-10.516015979739297
